client_id,client_type,date_of_birth,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,age
C1135,Individual,1999-09-22,F,Russia,Moscow Oblast,Investment,5,True,Client,27
C1136,Individual,1965-04-27,F,USA,California,Home,3,True,Agency,61
C1137,Individual,1986-12-24,F,USA,Nevada,Home,4,True,Agency,39
C1138,Individual,1964-08-24,M,USA,Oregon,Home,1,False,Website,62
C1139,Individual,1996-03-03,F,USA,California,Home,4,True,Client,30
C1140,Individual,1976-01-07,M,USA,Florida,Home,1,True,Website,50
C1141,Individual,2000-01-26,F,USA,Arizona,Investment,3,False,Website,26
C1142,Individual,1948-10-03,F,USA,Colorado,Home,2,True,Agency,78
C1143,Individual,1994-10-09,M,USA,Arizona,Home,2,True,Website,31
C1144,Individual,1978-10-11,F,USA,Georgia,Investment,4,False,Client,47
C1145,Individual,1993-04-04,M,USA,Nevada,Home,5,False,Website,33
C1146,Individual,1991-03-14,M,USA,California,Investment,2,False,Website,35
C1147,Individual,1978-09-02,F,USA,Utah,Home,3,False,Website,48
C1148,Individual,1991-07-15,M,Australia,New South Wales,Home,1,True,Agency,35
C1149,Individual,1980-06-03,F,Russia,Tatarstan,Home,3,False,Agency,46
C1150,Individual,1992-08-11,F,USA,Nevada,Investment,4,False,Agency,34
C1151,Individual,1963-12-14,M,USA,Arizona,Investment,2,False,Website,62
C1152,Individual,1977-09-16,M,USA,Georgia,Home,1,False,Website,49
C1153,Individual,1991-09-14,M,USA,California,Home,1,False,Website,35
C1154,Individual,1956-12-07,M,USA,Utah,Home,5,True,Agency,69
C1155,Individual,1977-03-03,M,USA,California,Home,5,False,Website,49
C1156,Individual,1956-05-16,F,USA,Virginia,Home,4,False,Agency,70
C1157,Individual,1944-02-11,M,Canada,Alberta,Investment,2,False,Website,82
C1158,Individual,1955-05-19,F,USA,California,Investment,2,False,Website,71
C1159,Individual,1940-03-24,M,USA,Nevada,Investment,1,True,Website,86
C1160,Individual,1980-11-21,M,USA,Florida,Home,2,True,Website,45
C1161,Individual,1994-12-02,M,Canada,Alberta,Investment,3,True,Website,31
C1162,Individual,1962-01-25,M,USA,California,Investment,2,False,Website,64
C1163,Individual,1998-10-26,M,USA,California,Home,3,True,Website,27
C1164,Individual,1968-11-04,F,Belgium,Wallonia,Home,3,True,Agency,57
C1165,Individual,1994-09-26,F,Russia,Moscow Oblast,Home,1,False,Website,32
C1166,Individual,1991-11-15,M,USA,New York,Investment,1,False,Website,34
C1167,Individual,1967-12-20,M,UK,Scotland,Home,3,False,Website,58
C1168,Individual,1998-12-25,F,Germany,Hamburg,Home,2,True,Agency,27
C1169,Individual,1994-05-01,M,Russia,Saint Petersburg,Home,5,True,Agency,32
C1170,Individual,1990-09-02,F,USA,Nevada,Home,1,True,Website,36
C1171,Individual,1984-08-21,F,USA,California,Investment,4,True,Website,42
C1172,Individual,1942-05-11,F,USA,Nevada,Home,5,False,Website,84
C1173,Individual,1984-02-11,F,Canada,Manitoba,Investment,1,False,Website,42
C1174,Individual,1982-06-07,M,USA,Nevada,Home,2,False,Agency,44
C1175,Individual,1959-09-27,F,USA,California,Home,2,False,Website,67
C1176,Individual,1975-03-06,F,USA,California,Investment,4,True,Agency,51
C1177,Individual,1998-05-09,M,USA,California,Investment,2,False,Agency,28
C1178,Individual,1950-07-16,F,USA,California,Home,1,False,Agency,76
C1179,Individual,1991-09-02,F,USA,California,Home,4,False,Agency,35
C1180,Individual,1995-11-07,F,Belgium,Brussels,Home,2,True,Website,30
C1181,Individual,1956-03-23,F,USA,Nevada,Investment,5,False,Website,70
C1182,Individual,1961-11-03,M,Germany,Bavaria,Investment,3,True,Website,64
C1183,Individual,1993-11-14,M,USA,Arizona,Investment,1,False,Website,32
C1184,Individual,1953-04-14,M,France,Ile-De-France,Home,2,False,Website,73
C1185,Individual,2000-06-27,M,USA,California,Home,3,False,Website,26
C1186,Individual,1978-06-27,F,USA,Nevada,Home,3,True,Website,48
C1187,Individual,1962-03-18,F,USA,Nevada,Home,4,False,Website,64
C1188,Individual,1995-01-11,M,Canada,Alberta,Home,1,False,Client,31
C1189,Individual,1963-01-22,M,USA,Florida,Home,2,True,Client,63
C1190,Individual,1946-04-08,F,USA,Texas,Home,4,False,Client,80
C1191,Individual,1950-04-17,F,USA,California,Investment,3,False,Website,76
C1192,Individual,2000-05-01,M,USA,Florida,Home,5,False,Website,26
C1193,Individual,1975-04-20,F,UK,England,Home,1,False,Website,51
C1194,Individual,1943-06-17,F,USA,Colorado,Home,1,False,Website,83
C1195,Individual,1990-07-06,F,USA,California,Home,4,True,Agency,36
C1196,Individual,1955-03-09,M,USA,Nevada,Home,2,False,Agency,71
C1197,Individual,1959-10-04,F,USA,Arizona,Home,4,False,Website,67
C1198,Individual,1960-01-21,F,USA,New York,Home,1,False,Agency,66
C1199,Individual,1943-03-03,M,USA,Colorado,Home,2,False,Website,83
C1200,Individual,1969-03-11,M,USA,Utah,Home,4,False,Agency,57
C1201,Individual,2000-03-22,M,USA,Oregon,Investment,1,True,Website,26
C1202,Company,1985-09-05,M,Canada,Quebec,Investment,5,True,Website,41
C1203,Individual,1962-01-18,F,USA,Arizona,Home,2,True,Website,64
C1204,Individual,1992-03-04,M,Mexico,Puebla,Investment,2,True,Website,34
C1205,Individual,1959-05-15,M,Belgium,Flanders,Home,4,False,Website,67
C1206,Individual,1957-09-12,F,USA,California,Investment,5,False,Website,69
C1207,Individual,1973-10-24,F,USA,Texas,Home,5,True,Agency,52
C1208,Individual,1977-11-27,M,USA,Colorado,Home,1,False,Website,48
C1209,Individual,1978-01-07,F,USA,California,Home,4,True,Website,48
C1210,Individual,1991-04-06,M,USA,California,Investment,1,False,Website,35
C1211,Individual,1996-10-07,F,Canada,British Columbia,Home,5,True,Website,29
C1212,Individual,1957-11-07,M,USA,California,Home,1,False,Agency,68
C1213,Individual,1993-06-08,F,Canada,Manitoba,Home,5,False,Website,33
C1214,Individual,2000-10-08,F,USA,Florida,Home,1,False,Agency,25
C1215,Individual,1994-07-24,M,USA,California,Home,3,False,Website,32
C1216,Individual,1997-10-07,F,France,Normandy,Home,4,False,Website,28
C1217,Individual,1997-05-01,M,USA,California,Investment,4,True,Website,29
C1218,Individual,1941-12-28,F,USA,California,Home,1,True,Website,84
C1219,Individual,1983-06-12,F,USA,Arizona,Home,1,True,Website,43
C1220,Individual,1967-08-09,F,USA,Colorado,Investment,4,True,Website,59
C1221,Individual,1984-05-23,F,USA,Nevada,Investment,2,False,Agency,42
C1222,Individual,1969-07-01,M,USA,Utah,Home,4,False,Website,57
C1223,Individual,1952-09-17,F,USA,Washington,Home,4,False,Website,74
C1224,Individual,1942-06-13,M,USA,New York,Investment,5,True,Client,84
C1225,Individual,1990-10-11,M,USA,Oregon,Home,2,False,Website,35
C1226,Individual,1989-01-05,M,USA,Utah,Home,4,False,Website,37
C1227,Individual,1987-03-13,M,USA,Colorado,Home,3,True,Agency,39
C1228,Individual,1954-07-07,M,USA,California,Home,2,False,Website,72
C1229,Individual,1994-02-11,F,UK,Scotland,Home,1,True,Website,32
C1230,Individual,1985-02-18,M,USA,California,Home,5,False,Client,41
C1231,Individual,1954-09-12,F,USA,California,Home,2,False,Agency,72
C1232,Individual,1989-09-23,F,Canada,British Columbia,Home,3,False,Website,37
C1233,Individual,1979-05-08,M,USA,Utah,Home,4,False,Website,47
C1234,Individual,1957-01-20,F,USA,Colorado,Investment,1,False,Website,69
C1235,Individual,1957-05-27,M,USA,Arizona,Home,2,False,Website,69
C1236,Individual,1972-08-24,M,USA,Arizona,Home,4,True,Website,54
C1237,Individual,1943-09-25,F,UK,Wales,Investment,4,True,Website,83
C1238,Individual,1946-04-22,M,USA,Nevada,Home,1,True,Agency,80
C1239,Individual,1953-07-02,F,USA,Oregon,Home,3,False,Agency,73
C1240,Individual,1984-12-11,F,USA,Nevada,Investment,4,True,Website,41
C1241,Individual,1973-08-19,F,USA,California,Home,1,False,Agency,53
C1242,Individual,1961-09-22,M,USA,California,Home,3,True,Website,65
C1243,Individual,1948-04-10,M,USA,Colorado,Home,1,False,Website,78
C1244,Individual,1992-10-06,M,USA,Utah,Investment,5,True,Website,33
C1245,Individual,1963-10-02,M,USA,California,Home,3,True,Agency,63
C1246,Individual,1943-10-05,F,Canada,Alberta,Home,2,False,Agency,83
C1247,Individual,1957-09-04,F,USA,Nevada,Investment,2,False,Website,69
C1248,Individual,1976-04-07,F,USA,Arizona,Home,3,False,Agency,50
C1249,Individual,1971-07-14,F,USA,California,Investment,1,False,Website,55
C1250,Individual,1950-04-19,M,USA,Nevada,Home,5,False,Agency,76
C1251,Individual,1975-01-11,M,USA,Texas,Investment,5,False,Website,51
C1252,Individual,1962-02-27,F,USA,Arizona,Home,3,True,Website,64
C1253,Individual,1991-09-24,M,USA,California,Home,2,False,Agency,35
C1254,Individual,1956-04-04,M,USA,California,Home,5,True,Agency,70
C1255,Individual,1999-09-15,M,USA,California,Home,3,False,Agency,27
C1256,Company,1972-02-18,F,USA,California,Investment,4,False,Agency,54
C1257,Individual,1991-12-22,M,USA,California,Home,5,True,Agency,34
C1258,Individual,1969-06-22,F,USA,Nevada,Home,1,False,Website,57
C1259,Individual,1971-02-19,M,USA,California,Investment,3,True,Agency,55
C1260,Individual,1992-08-24,F,USA,California,Home,2,False,Agency,34
C1261,Individual,1976-03-09,M,USA,Utah,Home,3,False,Client,50
C1262,Individual,1950-10-11,F,USA,California,Investment,4,False,Agency,76
C1263,Individual,1951-11-17,M,USA,California,Investment,3,False,Agency,74
C1264,Individual,1999-06-12,F,USA,California,Investment,1,False,Agency,27
C1265,Individual,1943-03-24,M,USA,Washington,Home,1,True,Agency,83
C1266,Individual,1952-06-20,M,UK,England,Home,2,False,Website,74
C1267,Individual,1965-07-04,F,USA,Colorado,Home,3,True,Website,61
C1268,Individual,1995-01-10,F,UK,Northern Ireland,Investment,1,True,Website,31
C1269,Individual,1964-09-28,M,USA,California,Home,5,False,Website,62
C1270,Individual,1978-10-18,F,USA,Texas,Home,4,False,Agency,47
C1271,Individual,1992-10-09,M,USA,California,Home,2,True,Agency,33
C1272,Individual,1941-05-13,M,France,Occitanie,Home,1,True,Website,85
C1273,Individual,1968-05-13,M,Canada,Alberta,Home,5,False,Website,58
C1274,Individual,1979-09-07,F,USA,California,Investment,1,True,Website,47
C1275,Individual,1969-02-26,F,USA,Georgia,Investment,1,False,Website,57
C1276,Individual,1940-09-03,M,Australia,Victoria,Home,1,True,Agency,86
C1277,Individual,1981-01-04,F,USA,California,Investment,2,False,Agency,45
C1278,Individual,1997-07-25,M,USA,Utah,Home,4,False,Website,29
C1279,Individual,1943-12-10,M,USA,California,Home,4,True,Website,82
C1280,Individual,1953-09-19,M,USA,Texas,Home,2,True,Website,73
C1281,Individual,1998-12-06,F,Canada,Manitoba,Investment,2,True,Website,27
C1282,Individual,1996-05-18,F,USA,Colorado,Investment,3,True,Agency,30
C1283,Individual,1945-08-11,F,USA,New York,Home,3,False,Agency,81
C1284,Individual,1955-10-16,M,USA,California,Home,2,False,Website,70
C1285,Individual,1954-02-03,M,USA,Utah,Home,4,True,Website,72
C1286,Individual,1963-10-07,M,USA,California,Home,5,False,Agency,63
C1287,Individual,1998-07-04,F,USA,California,Investment,4,False,Website,28
C1288,Individual,1941-01-20,M,Belgium,Wallonia,Home,3,False,Agency,85
C1289,Individual,1973-07-26,M,Mexico,Jalisco,Investment,1,True,Agency,53
C1290,Individual,1973-10-24,F,USA,Washington,Home,3,True,Website,52
C1291,Individual,1983-09-11,M,USA,California,Investment,5,True,Website,43
C1292,Individual,1977-05-22,M,USA,Texas,Investment,5,True,Website,49
C1293,Individual,1972-01-08,F,USA,California,Home,1,False,Agency,54
C1294,Individual,1963-09-02,M,Canada,Ontario,Investment,3,True,Agency,63
C1295,Individual,1992-04-21,F,USA,California,Investment,1,True,Website,34
C1296,Individual,1963-02-06,M,USA,Virginia,Home,1,False,Website,63
C1297,Company,1983-06-09,M,Germany,Berlin,Home,5,False,Website,43
C1298,Individual,1968-04-08,F,USA,California,Home,2,False,Agency,58
C1299,Individual,1944-05-05,F,USA,California,Investment,3,False,Website,82
C1300,Individual,1961-06-01,F,USA,California,Home,2,False,Website,65
C1301,Individual,1955-12-17,M,USA,Virginia,Home,2,False,Agency,70
C1302,Individual,1996-04-19,M,USA,Arizona,Investment,5,False,Website,30
C1303,Individual,1962-08-22,M,USA,Arizona,Home,3,True,Website,64
C1304,Individual,1985-08-06,F,USA,California,Investment,1,False,Website,41
C1305,Individual,1978-09-17,F,USA,Georgia,Home,4,False,Website,48
C1306,Individual,1948-03-18,F,USA,Washington,Home,5,False,Website,78
C1307,Individual,1993-02-14,F,USA,Colorado,Home,5,False,Agency,33
C1308,Individual,2000-04-03,M,USA,California,Investment,5,False,Agency,26
C1309,Individual,1999-06-12,M,USA,California,Home,5,False,Website,27
C1310,Individual,1955-04-05,F,USA,New York,Home,5,False,Agency,71
C1311,Individual,1940-08-14,M,UK,England,Home,4,True,Client,86
C1312,Individual,1942-03-09,M,USA,New York,Home,5,False,Website,84
C1313,Individual,1972-03-17,F,Australia,Western Australia,Investment,3,False,Website,54
C1314,Individual,1964-09-17,F,USA,Arizona,Home,3,False,Website,62
C1315,Individual,1948-12-24,M,USA,Colorado,Home,3,False,Agency,77
C1316,Individual,1993-09-05,F,USA,Colorado,Home,2,True,Website,33
C1317,Company,1973-11-27,M,USA,Utah,Home,2,True,Website,52
C1318,Individual,1943-01-18,M,USA,Texas,Home,1,False,Website,83
C1319,Individual,1954-08-17,F,USA,Florida,Home,3,True,Client,72
C1320,Individual,1969-03-05,M,USA,California,Investment,1,False,Website,57
C1321,Individual,1990-11-09,M,USA,Colorado,Investment,5,False,Client,35
C1322,Individual,1994-12-26,F,USA,California,Home,5,False,Agency,31
C1323,Individual,1963-07-28,M,USA,Utah,Home,3,False,Website,63
C1324,Individual,1992-04-21,M,USA,Arizona,Investment,2,True,Agency,34
C1325,Individual,1974-09-12,M,Canada,Alberta,Home,5,True,Agency,52
C1326,Individual,1944-05-22,M,USA,Colorado,Investment,4,False,Website,82
C1327,Individual,1993-05-14,F,USA,California,Home,4,True,Website,33
C1328,Individual,1956-07-23,F,USA,Washington,Home,4,False,Website,70
C1329,Individual,1968-04-28,M,USA,California,Investment,3,True,Agency,58
C1330,Individual,1975-02-05,F,USA,Colorado,Investment,2,False,Agency,51
C1331,Individual,1986-06-10,F,USA,California,Investment,1,False,Agency,40
C1332,Individual,1995-11-12,M,USA,Washington,Investment,5,True,Agency,30
C1333,Individual,1988-03-27,M,USA,Nevada,Investment,2,True,Website,38
C1334,Individual,1965-08-12,F,USA,California,Home,5,True,Agency,61
C1335,Individual,1982-01-05,F,USA,Oregon,Investment,2,True,Website,44
C1336,Individual,1948-09-12,F,USA,California,Home,5,False,Client,78
C1337,Individual,1953-09-20,F,USA,California,Investment,5,False,Website,73
C1338,Individual,1968-01-12,F,USA,California,Home,2,True,Website,58
C1339,Company,1961-02-24,M,USA,Nevada,Home,4,True,Website,65
C1340,Company,1988-05-12,M,USA,Colorado,Home,5,False,Website,38
C1341,Individual,1952-09-23,F,USA,Colorado,Home,5,True,Website,74
C1342,Individual,1964-02-21,F,USA,California,Home,1,True,Agency,62
C1343,Individual,1995-03-13,F,Canada,Ontario,Home,5,False,Agency,31
C1344,Individual,1974-05-24,M,USA,Florida,Home,1,False,Agency,52
C1345,Individual,1956-04-25,F,USA,Texas,Home,5,False,Website,70
C1346,Company,1987-03-18,F,USA,Colorado,Investment,4,False,Agency,39
C1347,Individual,1956-02-13,M,USA,Washington,Home,2,False,Client,70
C1348,Individual,1998-07-16,M,USA,Oregon,Home,4,True,Client,28
C1349,Individual,1982-02-14,F,USA,Virginia,Investment,3,False,Website,44
C1350,Individual,1991-05-17,F,Germany,Hamburg,Home,5,False,Website,35
C1351,Individual,1987-06-24,F,Australia,South Australia,Home,2,False,Client,39
C1352,Individual,1989-03-16,M,USA,California,Home,2,True,Agency,37
C1353,Individual,1997-10-15,F,Canada,Alberta,Home,1,False,Agency,28
C1354,Individual,1941-09-04,M,USA,Florida,Home,5,False,Website,85
C1355,Individual,1966-11-22,F,USA,California,Investment,2,True,Client,59
C1356,Individual,1994-03-26,M,USA,Oregon,Investment,4,False,Agency,32
C1357,Individual,1987-01-03,F,USA,California,Home,5,True,Website,39
C1358,Individual,1943-05-01,M,USA,Texas,Home,4,False,Agency,83
C1359,Individual,1975-07-25,M,USA,Virginia,Home,3,False,Agency,51
C1360,Individual,1990-11-27,M,USA,Virginia,Home,4,False,Agency,35
C1361,Individual,1943-07-21,F,USA,California,Home,3,False,Client,83
C1362,Individual,1965-04-13,F,USA,California,Investment,1,True,Agency,61
C1363,Individual,1981-04-06,M,USA,Georgia,Home,5,True,Agency,45
C1364,Individual,1998-12-23,F,USA,California,Investment,1,False,Website,27
C1365,Individual,1969-03-16,F,Belgium,Brussels,Investment,5,True,Website,57
C1366,Individual,1995-07-27,M,USA,California,Home,1,False,Website,31
C1367,Individual,1953-11-01,F,Germany,Berlin,Home,2,False,Client,72
C1368,Individual,1947-11-22,M,USA,California,Home,5,True,Client,78
C1369,Individual,1983-07-10,M,France,Brittany,Home,4,True,Agency,43
C1370,Individual,1965-04-06,M,USA,Colorado,Investment,1,False,Agency,61
C1371,Individual,1989-06-19,M,UK,England,Home,2,True,Website,37
C1372,Individual,1981-11-21,F,USA,Washington,Investment,2,False,Website,44
C1373,Individual,1992-11-10,F,USA,California,Home,3,True,Website,33
C1374,Company,1990-01-25,M,France,Ile-De-France,Home,3,True,Agency,36
C1375,Individual,1972-11-22,F,USA,California,Investment,4,True,Agency,53
C1376,Individual,1987-06-23,F,USA,Arizona,Investment,3,True,Agency,39
C1377,Individual,1984-04-01,F,USA,Utah,Investment,2,False,Website,42
C1378,Individual,1976-11-19,F,USA,California,Investment,1,False,Website,49
C1379,Individual,1970-11-06,M,UK,Scotland,Home,2,False,Website,55
C1380,Individual,1949-10-15,M,Canada,Alberta,Investment,4,False,Website,76
C1381,Individual,1962-06-16,M,Germany,Hesse,Home,3,True,Website,64
C1382,Individual,1951-05-19,M,USA,Oregon,Home,2,False,Website,75
C1383,Individual,1992-11-11,M,USA,California,Home,2,False,Agency,33
C1384,Individual,1988-10-03,F,USA,California,Home,2,True,Agency,38
C1385,Individual,1946-01-06,M,USA,California,Home,1,False,Agency,80
C1386,Individual,1947-08-23,M,USA,Washington,Home,4,True,Website,79
C1387,Individual,1943-05-27,M,Germany,Hamburg,Investment,4,False,Website,83
C1388,Individual,1999-04-20,F,USA,Washington,Home,3,False,Website,27
C1389,Individual,1952-03-07,M,UK,Scotland,Home,2,False,Website,74
C1390,Individual,1979-07-21,F,USA,Nevada,Home,3,False,Website,47
C1391,Individual,1974-06-03,F,USA,Utah,Home,1,False,Website,52
C1392,Individual,1990-05-06,M,USA,Colorado,Home,4,True,Agency,36
C1393,Individual,1981-09-07,F,Mexico,Baja California,Investment,1,False,Agency,45
C1394,Individual,1977-02-26,F,USA,Nevada,Home,4,False,Website,49
C1395,Individual,1988-09-27,F,Canada,Alberta,Investment,4,False,Website,38
C1396,Individual,1971-02-06,M,Canada,Manitoba,Investment,3,True,Website,55
C1397,Individual,1983-10-03,F,USA,Nevada,Home,4,False,Website,43
C1398,Individual,1966-12-13,M,USA,California,Home,5,True,Website,59
C1399,Individual,1978-08-23,F,Canada,British Columbia,Home,5,False,Agency,48
C1400,Individual,1991-10-24,F,UK,Northern Ireland,Home,4,False,Client,34
C1401,Individual,1999-03-24,F,USA,Virginia,Investment,1,False,Website,27
C1402,Individual,1968-09-28,F,USA,Utah,Home,3,False,Agency,58
C1403,Individual,1983-09-22,F,USA,Oregon,Home,2,False,Website,43
C1404,Individual,1950-07-22,F,USA,California,Home,4,False,Agency,76
C1405,Individual,1955-08-06,M,USA,Oregon,Home,5,False,Agency,71
C1406,Individual,1970-01-09,F,USA,California,Home,3,False,Website,56
C1407,Individual,1956-03-22,F,USA,California,Home,1,False,Agency,70
C1408,Company,1963-11-13,F,USA,California,Home,2,False,Agency,62
C1409,Individual,1957-01-08,F,USA,Oregon,Investment,2,False,Website,69
C1410,Individual,1965-12-16,F,USA,Nevada,Home,2,False,Agency,60
C1411,Individual,1987-04-04,M,USA,California,Home,2,False,Client,39
C1412,Company,1985-06-28,F,USA,Nevada,Home,2,False,Agency,41
C1413,Individual,1968-09-18,F,USA,California,Home,4,False,Agency,58
C1414,Individual,1975-01-05,F,USA,Florida,Home,4,False,Website,51
C1415,Individual,1959-07-14,M,USA,California,Investment,1,False,Website,67
C1416,Individual,1954-01-07,M,USA,Oregon,Home,2,False,Agency,72
C1417,Individual,1953-10-26,M,UK,Scotland,Home,5,False,Website,72
C1418,Individual,1954-06-04,M,USA,Ohio,Investment,2,False,Website,72
C1419,Individual,1971-08-08,M,Germany,Hamburg,Investment,4,True,Website,55
C1420,Company,1981-10-20,M,UK,Wales,Home,5,False,Website,44
C1421,Individual,1957-11-14,M,USA,Colorado,Home,1,False,Website,68
C1422,Individual,1955-01-15,M,USA,Florida,Investment,1,True,Website,71
C1423,Individual,1955-09-21,M,UK,Northern Ireland,Home,4,True,Website,71
C1424,Individual,1954-12-03,F,USA,Utah,Home,2,True,Agency,71
C1425,Individual,1971-12-16,M,Belgium,Flanders,Home,3,False,Website,54
C1426,Individual,1964-05-20,F,USA,Washington,Home,2,False,Website,62
C1427,Individual,1955-10-05,F,Australia,Victoria,Home,5,False,Website,71
C1428,Individual,1953-05-12,F,USA,Oregon,Home,4,True,Agency,73
C1429,Individual,1991-01-10,M,USA,Nevada,Investment,5,False,Agency,35
C1430,Individual,1963-11-09,M,USA,Nevada,Home,4,False,Website,62
C1431,Individual,1943-01-07,F,Germany,Hesse,Home,3,True,Website,83
C1432,Individual,1951-12-26,M,USA,Utah,Home,3,False,Agency,74
C1433,Individual,1953-12-04,M,Germany,Hamburg,Home,4,False,Website,72
C1434,Company,1985-06-25,F,USA,California,Investment,5,False,Agency,41
C1435,Individual,1967-08-04,M,USA,Texas,Investment,2,False,Agency,59
C1436,Individual,1998-09-10,M,USA,California,Home,2,False,Website,28
C1437,Individual,1997-08-04,M,USA,Arizona,Investment,5,False,Agency,29
C1438,Individual,1988-04-08,M,USA,California,Home,2,True,Agency,38
C1439,Individual,2000-10-14,F,USA,Virginia,Home,2,False,Agency,25
C1440,Individual,1952-07-20,F,USA,Colorado,Investment,2,False,Agency,74
C1441,Individual,1945-08-09,F,USA,California,Investment,5,False,Website,81
C1442,Individual,2000-06-17,M,USA,Colorado,Home,2,True,Client,26
C1443,Individual,1979-11-22,F,USA,Florida,Home,2,False,Website,46
C1444,Individual,1981-06-25,M,USA,Colorado,Home,3,False,Website,45
C1445,Individual,1988-07-26,M,USA,Florida,Home,5,False,Website,38
C1446,Individual,1951-09-12,F,USA,Ohio,Home,4,False,Website,75
C1447,Individual,1972-05-14,F,USA,Nevada,Investment,4,True,Client,54
C1448,Individual,1959-03-15,M,Russia,Tatarstan,Home,1,False,Website,67
C1449,Individual,1999-06-14,F,USA,California,Investment,5,False,Website,27
C1450,Individual,1996-06-04,F,USA,Virginia,Home,5,False,Website,30
C1451,Individual,1983-10-19,F,USA,California,Home,1,False,Website,42
C1452,Individual,1993-05-08,F,Belgium,Wallonia,Home,3,False,Client,33
C1453,Individual,1981-07-10,M,USA,California,Home,2,False,Agency,45
C1454,Individual,1948-05-23,F,USA,California,Investment,1,False,Client,78
C1455,Individual,1989-06-15,F,USA,Colorado,Home,3,True,Agency,37
C1456,Company,1992-06-26,F,USA,Oregon,Investment,1,True,Website,34
C1457,Individual,1949-01-27,F,USA,California,Home,3,True,Agency,77
C1458,Individual,1950-09-16,M,USA,Arizona,Home,1,False,Website,76
C1459,Individual,1949-09-28,M,USA,Arizona,Home,5,False,Website,77
C1460,Individual,1972-05-12,F,UK,England,Home,1,True,Agency,54
C1461,Individual,1944-01-13,F,USA,California,Home,5,False,Website,82
C1462,Individual,1984-04-19,F,Germany,Hamburg,Investment,3,False,Agency,42
C1463,Individual,1943-12-28,M,USA,California,Home,2,True,Website,82
C1464,Individual,1940-01-25,M,USA,Arizona,Home,1,False,Website,86
C1465,Individual,1990-09-07,M,USA,Ohio,Home,3,True,Website,36
C1466,Individual,1999-08-28,F,Belgium,Flanders,Investment,2,False,Website,27
C1467,Individual,1951-07-19,F,USA,California,Home,5,False,Client,75
C1468,Individual,1940-08-24,M,Canada,Manitoba,Home,3,False,Website,86
C1469,Individual,1970-05-17,M,USA,Colorado,Home,1,False,Website,56
C1470,Individual,1940-05-27,M,USA,Colorado,Investment,3,True,Agency,86
C1471,Individual,1940-05-24,F,UK,Northern Ireland,Home,1,True,Website,86
C1472,Individual,1991-03-23,M,USA,Washington,Home,1,False,Website,35
C1473,Individual,1974-03-14,F,USA,California,Home,2,False,Agency,52
C1474,Individual,1969-10-04,M,USA,Oregon,Home,3,False,Website,57
C1475,Individual,1944-02-08,M,Mexico,Jalisco,Home,4,True,Agency,82
C1476,Individual,2000-08-06,M,USA,Nevada,Home,1,False,Agency,26
C1477,Company,1968-10-04,F,USA,California,Investment,1,False,Agency,58
C1478,Individual,1958-12-09,F,Canada,British Columbia,Investment,1,False,Agency,67
C1479,Individual,1968-03-26,M,USA,California,Investment,1,False,Website,58
C1480,Individual,1985-09-04,F,USA,Virginia,Investment,3,False,Client,41
C1481,Company,1984-04-12,F,USA,Arizona,Investment,3,False,Website,42
C1482,Individual,1953-01-24,F,USA,Oregon,Home,2,True,Website,73
C1483,Individual,1975-01-06,M,USA,Colorado,Home,3,True,Agency,51
C1484,Individual,1971-09-10,F,USA,Colorado,Home,3,False,Client,55
C1485,Individual,1984-06-26,F,USA,Washington,Investment,4,False,Website,42
C1486,Individual,1996-06-14,F,UK,Wales,Home,5,True,Website,30
C1487,Individual,1965-10-12,F,USA,New York,Home,3,False,Agency,60
C1488,Individual,1975-07-09,M,USA,Florida,Investment,2,False,Website,51
C1489,Individual,1951-03-19,F,USA,Arizona,Home,5,False,Agency,75
C1490,Individual,1994-06-11,M,UK,Wales,Investment,5,True,Client,32
C1491,Individual,1997-10-07,F,USA,Georgia,Home,4,False,Agency,28
C1492,Individual,1984-12-18,F,Germany,Bavaria,Home,2,False,Agency,41
C1493,Individual,1992-03-16,M,USA,Washington,Home,4,True,Agency,34
C1494,Individual,1996-09-04,M,USA,New York,Home,1,False,Client,30
C1495,Individual,1991-09-11,M,Denmark,Capital Region,Home,1,False,Website,35
C1496,Individual,1986-11-15,M,USA,Florida,Home,5,False,Agency,39
C1497,Individual,1940-01-13,M,USA,California,Investment,4,False,Agency,86
C1498,Individual,1967-03-02,F,Mexico,Puebla,Investment,5,False,Website,59
C1499,Individual,1997-04-11,F,Russia,Saint Petersburg,Home,3,True,Agency,29
C1500,Individual,1995-04-01,F,Australia,Victoria,Home,2,False,Agency,31
C1501,Individual,1951-12-16,F,USA,Oregon,Investment,4,False,Agency,74
C1502,Individual,1994-10-27,F,UK,Wales,Home,5,True,Website,31
C1503,Company,1986-08-21,M,USA,Arizona,Investment,5,False,Website,40
C1504,Individual,1946-08-19,M,USA,California,Home,4,False,Website,80
C1505,Individual,1994-05-14,M,USA,Virginia,Home,3,False,Agency,32
C1506,Individual,1950-11-01,M,USA,Utah,Investment,3,False,Website,75
C1507,Individual,1951-03-28,F,USA,Florida,Home,3,False,Agency,75
C1508,Individual,1994-03-12,M,UK,Scotland,Home,3,False,Agency,32
C1509,Individual,1946-12-16,F,USA,California,Home,3,False,Website,79
C1510,Company,1962-01-12,M,USA,California,Home,5,False,Agency,64
C1511,Individual,1989-07-20,F,France,Provence,Home,2,True,Website,37
C1512,Individual,1955-06-18,F,USA,Nevada,Home,4,True,Client,71
